time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
63,49.11285400390625,-39.154647680000004,70699,100.0,708,70800,0.09055392444133759,0.001,1114,,
,49.17088317871094,,70899,,,71000,0.08248738944530487,0.001,,-38.82746268,100.0
63,49.13412857055664,-39.16427239,71099,100.0,712,71200,0.10609830170869827,0.001,1121,,
,49.06840133666992,,71399,,,71500,0.061213307082653046,0.001,,-38.21322740000001,100.0
63,49.483192443847656,-39.01774892,71499,100.0,716,71600,0.12065152823925018,0.001,1128,,
,49.34410858154297,,71899,,,72000,0.06219647824764252,0.001,,-39.3694572,100.0
63,,-39.20449947,,100.0,720,72000,,,1135,,
63,49.15058135986328,-39.23672857,72299,100.0,724,72400,0.13965758681297302,0.001,1138,,
,49.013031005859375,,72399,,,72500,0.06968290358781815,0.001,,-38.810241180000006,100.0
63,49.05670928955078,-39.401961969999995,72699,100.0,728,72800,0.0819290354847908,0.001,1145,,
,49.603118896484375,,72899,,,73000,0.09271164238452911,0.001,,-41.12079078,100.0
63,50.04092025756836,-39.27099802,73099,100.0,732,73200,0.06698764115571976,0.001,1152,,
,49.5303955078125,,73399,,,73500,0.07564426958560944,0.001,,-39.83359842,100.0
63,49.37717056274414,-39.17955715,73499,100.0,736,73600,0.08681520074605942,0.001,1159,,
,49.66447067260742,,73899,,,74000,0.09984417259693146,0.001,,-40.79573712,100.0
63,,-39.02140238,,100.0,740,74000,,,1167,,
63,49.67129898071289,-39.01317572,74299,100.0,744,74400,0.061687227338552475,0.001,1170,,
,49.87371063232422,,74399,,,74500,0.07667934894561768,0.001,,-39.874512440000004,100.0
63,49.84589385986328,-39.15597242,74699,100.0,748,74800,0.07304949313402176,0.001,1177,,
,49.890201568603516,,74899,,,75000,0.1218714565038681,0.001,,-38.00471396,100.0
63,49.74669647216797,-39.325469420000005,75099,100.0,752,75200,0.07065275311470032,0.001,1184,,
,49.929473876953125,,75399,,,75500,0.06590436398983002,0.001,,-39.61979934000001,100.0
63,49.68300247192383,-39.62829279,75499,100.0,756,75600,0.0961914211511612,0.001,1191,,
,49.97289276123047,,75899,,,76000,0.08078708499670029,0.001,,-39.745147700000004,100.0
63,,-39.62089899,,100.0,760,76000,,,1198,,
63,50.4619140625,-39.49034593,76299,100.0,764,76400,0.061631664633750916,0.001,1201,,
,49.218658447265625,,76399,,,76500,0.07311642169952393,0.001,,-40.45293606,100.0
63,50.11052322387695,-39.65188845,76699,100.0,768,76800,0.0753888487815857,0.001,1208,,
,49.97582244873047,,76899,,,77000,0.08882638812065125,0.001,,-38.547764459999996,100.0
63,49.77350616455078,-39.67856742000001,77099,100.0,772,77200,0.07035470753908157,0.001,1216,,
,50.52759552001953,,77399,,,77500,0.07325303554534912,0.001,,-39.02316792,100.0
63,49.843414306640625,-39.68159060000001,77499,100.0,776,77600,0.07048661261796951,0.001,1223,,
,49.9583740234375,,77899,,,78000,0.06673134863376617,0.001,,-38.49252499999999,100.0
63,,-39.54794962,,100.0,780,78000,,,1230,,
63,50.34933090209961,-39.500749379999995,78299,100.0,784,78400,0.10122887790203094,0.001,1232,,
,50.02321243286133,,78399,,,78500,0.10703231394290924,0.001,,-38.643673019999994,100.0
63,49.92112350463867,-39.080827109999994,78699,100.0,788,78800,0.0660320520401001,0.001,1240,,
,49.912208557128906,,78899,,,79000,0.10371605306863785,0.001,,-39.50094028,100.0
63,49.955780029296875,-39.004943700000005,79099,100.0,792,79200,0.06492365896701813,0.001,1247,,
,50.496734619140625,,79399,,,79500,0.09786920249462128,0.001,,-38.557684640000005,100.0
63,49.97627258300781,-38.91159928,79499,100.0,796,79600,0.07205157727003098,0.001,1254,,
,50.311431884765625,,79899,,,80000,0.08049874007701874,0.001,,-38.24377309999999,100.0
63,,-38.57660025,,100.0,800,80000,,,1261,,
63,50.020164489746094,-38.57480747,80299,100.0,804,80400,0.07259199768304825,0.001,1264,,
,50.55673599243164,,80399,,,80500,0.059726737439632416,0.001,,-38.77956698,100.0
63,50.265472412109375,-38.7703768,80699,100.0,808,80800,0.09733396768569946,0.001,1271,,
,49.614524841308594,,80899,,,81000,0.09783785045146942,0.001,,-39.0590135,100.0
63,50.37309265136719,-38.68107978,81099,100.0,812,81200,0.07229114323854446,0.001,1278,,
,50.276973724365234,,81399,,,81500,0.05999237298965454,0.001,,-39.90685298,100.0
63,50.329166412353516,-38.64885664,81499,100.0,816,81600,0.05527448654174805,0.001,1285,,
,50.36255645751953,,81899,,,82000,0.07665546983480453,0.001,,-38.8226321,100.0
63,,-38.668686210000004,,100.0,820,82000,,,1292,,
63,50.36695861816406,-38.62903002,82299,100.0,824,82400,0.07573573291301727,0.001,1295,,
,50.47641372680664,,82399,,,82500,0.08580359816551208,0.001,,-38.99933985999999,100.0
63,50.62647247314453,-38.49882858,82699,100.0,828,82800,0.07114741951227188,0.001,1303,,
,50.90161895751953,,82899,,,83000,0.06388527899980545,0.001,,-37.50135228,100.0
63,50.420799255371094,-38.440824580000005,83099,100.0,832,83200,0.04786977171897888,0.001,1310,,
,50.272132873535156,,83399,,,83500,0.09946464002132416,0.001,,-39.086547880000005,100.0
63,50.006351470947266,-38.35978475,83499,100.0,836,83600,0.06896943598985672,0.001,1317,,
,50.642555236816406,,83899,,,84000,0.07329359650611877,0.001,,-39.89221596,100.0
63,,-38.39317064,,100.0,840,84000,,,1324,,
63,50.824363708496094,-38.39589957,84299,100.0,844,84400,0.09279735386371613,0.001,1327,,
,51.02947235107422,,84399,,,84500,0.10756343603134155,0.001,,-41.50455548,100.0
63,50.64406204223633,-38.36941614,84699,100.0,848,84800,0.0882689356803894,0.001,1334,,
,51.144622802734375,,84899,,,85000,0.09622976183891296,0.001,,-39.05435318,100.0
63,50.7078742980957,-38.30739713,85099,100.0,852,85200,0.09401187300682068,0.001,1341,,
,50.918888092041016,,85399,,,85500,0.07837387919425964,0.001,,-39.87398516,100.0
63,50.981571197509766,-38.1635367,85499,100.0,856,85600,0.13570712506771088,0.001,1348,,
,50.900997161865234,,85899,,,86000,0.06140369176864624,0.001,,-38.43373404,100.0
63,,-38.04219656,,100.0,860,86000,,,1356,,
63,50.50131607055664,-38.01160732,86299,100.0,864,86400,0.10501601547002792,0.001,1358,,
,50.46041488647461,,86399,,,86500,0.07630395889282227,0.001,,-39.5761844,100.0
63,50.565834045410156,-38.16577607999999,86699,100.0,868,86800,0.07217323035001755,0.001,1366,,
,50.96809387207031,,86899,,,87000,0.08226810395717621,0.001,,-41.06928294,100.0
63,50.49054718017578,-38.23321938,87099,100.0,872,87200,0.07053156942129135,0.001,1373,,
,50.92985153198242,,87399,,,87500,0.07842351496219635,0.001,,-40.620111939999994,100.0
63,50.95420837402344,-38.31287491999999,87499,100.0,876,87600,0.06247509643435478,0.001,1380,,
,51.129852294921875,,87899,,,88000,0.0832621306180954,0.001,,-39.94405586,100.0
63,,-38.25689213,,100.0,880,88000,,,1387,,
63,51.60075759887695,-38.277778149999996,88299,100.0,884,88400,0.11194351315498352,0.001,1390,,
,51.02984619140625,,88399,,,88500,0.08407077938318253,0.001,,-39.31760226,100.0
63,51.153709411621094,-38.64915152,88699,100.0,888,88800,0.1292223334312439,0.001,1397,,
,50.7523078918457,,88899,,,89000,0.091328464448452,0.001,,-40.6611175,100.0
63,51.16340255737305,-38.6308385,89099,100.0,892,89200,0.08891143649816513,0.001,1404,,
,50.88401794433594,,89399,,,89500,0.09022115170955658,0.001,,-41.2145476,100.0
63,51.10791015625,-38.51046049999999,89499,100.0,896,89600,0.07964811474084854,0.001,1411,,
,51.17676544189453,,89899,,,90000,0.19512970745563507,0.001,,-41.787897720000004,100.0
63,,-38.57885107,,100.0,900,90000,,,1419,,
63,51.45762634277344,-38.556666889999995,90299,100.0,904,90400,0.12679284811019897,0.001,1422,,
,50.55015182495117,,90399,,,90500,0.1622266322374344,0.001,,-39.25646662,100.0
63,50.765708923339844,-38.430828469999994,90699,100.0,908,90800,0.10052420198917389,0.001,1429,,
,51.04474639892578,,90899,,,91000,0.10662522912025452,0.001,,-39.08853206,100.0
63,50.994903564453125,-38.50977559,91099,100.0,912,91200,0.08859989792108536,0.001,1436,,
,51.25727081298828,,91399,,,91500,0.08713725209236145,0.001,,-42.883972719999996,100.0
63,50.9447021484375,-38.641520310000004,91499,100.0,916,91600,0.11258874088525772,0.001,1443,,
,50.718353271484375,,91899,,,92000,0.11929060518741608,0.001,,-38.22861272,100.0
63,,-38.55124145,,100.0,920,92000,,,1450,,
63,51.391876220703125,-38.438977640000004,92299,100.0,924,92400,0.10922834277153015,0.001,1453,,
,51.44329833984375,,92399,,,92500,0.12977875769138336,0.001,,-37.89081916,100.0
63,51.09053039550781,-38.2985246,92699,100.0,928,92800,0.13596680760383606,0.001,1460,,
,51.66685485839844,,92899,,,93000,0.11663413792848587,0.001,,-40.44365018,100.0
63,51.33006286621094,-38.34818191,93099,100.0,932,93200,0.09506817162036896,0.001,1467,,
,51.09386444091797,,93399,,,93500,0.07994160056114197,0.001,,-40.21941708,100.0
63,51.30205535888672,-38.353644210000006,93499,100.0,936,93600,0.14083640277385712,0.001,1474,,
,51.304969787597656,,93899,,,94000,0.14129167795181274,0.001,,-39.54125944,100.0
63,,-38.53105863,,100.0,940,94000,,,1481,,
63,51.196250915527344,-38.39190698,94299,100.0,944,94400,0.0802726000547409,0.001,1484,,
,51.49706268310547,,94399,,,94500,0.12182644009590149,0.001,,-37.596949859999995,100.0
63,51.39707565307617,-38.159625580000004,94699,100.0,948,94800,0.10962080210447311,0.001,1491,,
,51.49715042114258,,94899,,,95000,0.11605119705200195,0.001,,-38.971020859999996,100.0
63,51.558937072753906,-38.216875849999994,95099,100.0,952,95200,0.09331122040748596,0.001,1498,,
,51.55690383911133,,95399,,,95500,0.07144726812839508,0.001,,-38.24626828,100.0
63,51.45397186279297,-37.98409804999999,95499,100.0,956,95600,0.1079578772187233,0.001,1506,,
,51.46202087402344,,95899,,,96000,0.07007794082164764,0.001,,-38.0234147,100.0
63,,-38.329854139999995,,100.0,960,96000,,,1513,,
63,51.27292251586914,-38.40030631,96299,100.0,964,96400,0.07361927628517151,0.001,1516,,
,51.428794860839844,,96399,,,96500,0.11083066463470459,0.001,,-37.714703920000005,100.0
63,51.54668426513672,-38.11294423,96699,100.0,968,96800,0.07692675292491913,0.001,1523,,
,51.16033172607422,,96899,,,97000,0.08318363130092621,0.001,,-39.1768136,100.0
63,51.27581787109375,-38.02761567,97099,100.0,972,97200,0.10362508893013,0.001,1530,,
,51.622962951660156,,97399,,,97500,0.09095923602581024,0.001,,-38.42940474,100.0
63,52.15983581542969,-38.04392911,97499,100.0,976,97600,0.11925351619720459,0.001,1537,,
,51.582984924316406,,97899,,,98000,0.1532313972711563,0.001,,-38.46749678,100.0
63,,-38.14925279,,100.0,980,98000,,,1544,,
63,51.35798645019531,-38.031803370000006,98299,100.0,984,98400,0.10841918736696243,0.001,1547,,
,51.29151916503906,,98399,,,98500,0.09458157420158386,0.001,,-41.6871522,100.0
63,51.41018295288086,-37.94397346,98699,100.0,988,98800,0.09721311926841736,0.001,1554,,
,52.033851623535156,,98899,,,99000,0.10090918093919754,0.001,,-38.857079340000006,100.0
63,51.46225357055664,-37.82618667,99099,100.0,992,99200,0.08019360899925232,0.001,1561,,
,52.32249450683594,,99399,,,99500,0.09455861151218414,0.001,,-39.15586608,100.0
63,51.65701675415039,-37.929130920000006,99499,100.0,996,99600,0.12180507183074951,0.001,1569,,
,51.449302673339844,,99899,,,100000,0.09269857406616211,0.001,,-38.98244774,100.0
63,,-38.046921989999994,,100.0,1000,100000,,,1576,,
63,51.64146041870117,-37.83523498,100299,100.0,1004,100400,0.11367578059434891,0.001,1578,,
,51.910491943359375,,100399,,,100500,0.1223730593919754,0.001,,-37.930994999999996,100.0
63,52.180335998535156,-37.821147290000006,100699,100.0,1008,100800,0.08445508778095245,0.001,1585,,
,52.21445846557617,,100899,,,101000,0.09019303321838379,0.001,,-39.77412796,100.0
63,52.191497802734375,-37.98078364,101099,100.0,1012,101200,0.08659130334854126,0.001,1593,,
,51.824684143066406,,101399,,,101500,0.08173726499080658,0.001,,-39.30908812,100.0
63,51.812705993652344,-38.04648914,101499,100.0,1016,101600,0.0782550647854805,0.001,1600,,
,51.91371536254883,,101899,,,102000,0.1013430505990982,0.001,,-39.599972320000006,100.0
63,,-37.90371934,,100.0,1020,102000,,,1607,,
63,51.781681060791016,-37.99290729,102299,100.0,1024,102400,0.1565399169921875,0.001,1610,,
,51.7317008972168,,102399,,,102500,0.08156676590442657,0.001,,-39.15994137999999,100.0
63,51.68631362915039,-37.930048119999995,102699,100.0,1028,102800,0.10137075930833817,0.001,1617,,
,52.32953643798828,,102899,,,103000,0.08257194608449936,0.001,,-40.11576504000001,100.0
63,52.27803421020508,-38.04278309,103099,100.0,1032,103200,0.09287653863430023,0.001,1624,,
,52.07522201538086,,103399,,,103500,0.07597862184047699,0.001,,-40.92278108000001,100.0
63,51.76298522949219,-38.15168515,103499,100.0,1036,103600,0.1024852991104126,0.001,1631,,
,52.04397201538086,,103899,,,104000,0.10303520411252975,0.001,,-39.385597499999996,100.0
63,,-37.82892063,,100.0,1040,104000,,,1638,,
63,51.87248229980469,-37.915990789999995,104299,100.0,1044,104400,0.08769044280052185,0.001,1641,,
,51.324127197265625,,104399,,,104500,0.09374719858169556,0.001,,-40.48664162,100.0
63,51.63081359863281,-38.26055636,104699,100.0,1048,104800,0.08418475091457367,0.001,1649,,
,51.94041442871094,,104899,,,105000,0.09597371518611908,0.001,,-40.41149532,100.0
63,52.066925048828125,-38.344143550000005,105099,100.0,1052,105200,0.08975571393966675,0.001,1656,,
,51.784934997558594,,105399,,,105500,0.08759165555238724,0.001,,-41.7979358,100.0
63,51.5565299987793,-38.59406914,105499,100.0,1056,105600,0.12276743352413177,0.001,1663,,
,51.96558380126953,,105899,,,106000,0.1294841468334198,0.001,,-41.512206379999995,100.0
63,,-38.57290794,,100.0,1060,106000,,,1670,,
63,52.31199264526367,-38.61425914,106299,100.0,1064,106400,0.18911713361740112,0.001,1673,,
,51.69058609008789,,106399,,,106500,0.07357754558324814,0.001,,-40.638924,100.0
63,52.292503356933594,-38.757021710000004,106699,100.0,1068,106800,0.07808828353881836,0.001,1680,,
,52.13246154785156,,106899,,,107000,0.0735955536365509,0.001,,-40.73725202,100.0
63,51.91228485107422,-38.75872862,107099,100.0,1072,107200,0.09472140669822693,0.001,1687,,
,51.29216766357422,,107399,,,107500,0.15458156168460846,0.001,,-40.88134634,100.0
63,52.08012771606445,-38.817540210000004,107499,100.0,1076,107600,0.12184153497219086,0.001,1694,,
,52.491004943847656,,107899,,,108000,0.1617870330810547,0.001,,-38.8468489,100.0
63,,-39.038131019999994,,100.0,1080,108000,,,1702,,
63,51.713356018066406,-39.03685178999999,108299,100.0,1084,108400,0.1287381798028946,0.001,1704,,
,52.071353912353516,,108399,,,108500,0.07784866541624069,0.001,,-38.50288466000001,100.0
63,52.07848358154297,-38.898168479999995,108699,100.0,1088,108800,0.12043747305870056,0.001,1711,,
,51.827606201171875,,108899,,,109000,0.10506431758403778,0.001,,-39.49582994,100.0
63,52.3586311340332,-38.99206873000001,109099,100.0,1092,109200,0.14119943976402283,0.001,1719,,
,51.92725372314453,,109399,,,109500,0.09611648321151733,0.001,,-38.230865720000004,100.0
63,51.854026794433594,-38.78576382,109499,100.0,1096,109600,0.10750608891248703,0.001,1726,,
,52.36896514892578,,109899,,,110000,0.13105130195617676,0.001,,-37.54852628,100.0
63,,-38.856978919999996,,100.0,1100,110000,,,1733,,
63,52.25,-38.90919915,110299,100.0,1104,110400,0.11652806401252747,0.001,1735,,
,52.060157775878906,,110399,,,110500,0.08742103725671768,0.001,,-40.420827499999994,100.0
63,52.25439453125,-38.9123223,110699,100.0,1108,110800,0.12759539484977722,0.001,1743,,
,52.63115310668945,,110899,,,111000,0.5772846341133118,0.001,,-40.35126528,100.0
63,52.25919723510742,-38.77325177000001,111099,100.0,1112,111200,0.19636325538158417,0.001,1750,,
,52.1953125,,111399,,,111500,0.17204251885414124,0.001,,-39.73308518,100.0
63,52.27991485595703,-38.71698307,111499,100.0,1116,111600,0.10597500205039978,0.001,1757,,
,51.90793991088867,,111899,,,112000,0.17160643637180328,0.001,,-40.81023524,100.0
63,,-38.68292705000001,,100.0,1120,112000,,,1764,,
63,52.110633850097656,-39.05850445,112299,100.0,1124,112400,0.11563760042190552,0.001,1767,,
,51.98843765258789,,112399,,,112500,0.1645561158657074,0.001,,-39.471601459999995,100.0
63,52.22816848754883,-39.250796750000006,112699,100.0,1128,112800,0.20294764637947083,0.001,1774,,
,52.20366287231445,,112899,,,113000,0.12463575601577759,0.001,,-40.06269536,100.0
63,52.44853210449219,-39.16587869,113099,100.0,1132,113200,0.11749109625816345,0.001,1781,,
,51.842010498046875,,113399,,,113500,0.11713545024394989,0.001,,-40.39328528000001,100.0
63,52.21267318725586,-39.022680650000005,113499,100.0,1136,113600,0.1488579511642456,0.001,1789,,
,51.893226623535156,,113899,,,114000,0.13267099857330322,0.001,,-41.02841321999999,100.0
63,,-39.423619120000005,,100.0,1140,114000,,,1796,,
63,52.16838073730469,-39.619379959999996,114299,100.0,1144,114400,0.1265813410282135,0.001,1799,,
,52.113746643066406,,114399,,,114500,0.1736510694026947,0.001,,-42.50333966000001,100.0
63,52.412227630615234,-39.44151539,114699,100.0,1148,114800,0.11704934388399124,0.001,1806,,
,52.18000793457031,,114899,,,115000,0.12680016458034515,0.001,,-40.14835,100.0
63,51.91116714477539,-39.255367959999994,115099,100.0,1152,115200,0.0978710949420929,0.001,1813,,
,51.767120361328125,,115399,,,115500,0.09826621413230896,0.001,,-39.8088456,100.0
63,52.43159484863281,-39.13491412,115499,100.0,1156,115600,0.11811266839504242,0.001,1820,,
,51.48626708984375,,115899,,,116000,0.10324077308177948,0.001,,-48.37943837999999,100.0
63,,-39.084679550000004,,100.0,1160,116000,,,1828,,
63,52.015220642089844,-39.78058656,116299,100.0,1164,116400,0.14440807700157166,0.001,1830,,
,51.892372131347656,,116399,,,116500,0.10269016027450562,0.001,,-39.26367128,100.0
63,51.81978988647461,-39.61904008,116699,100.0,1168,116800,0.14078542590141296,0.001,1837,,
,51.918670654296875,,116899,,,117000,0.14718280732631683,0.001,,-42.50738116,100.0
63,51.75474548339844,-39.63287857000001,117099,100.0,1172,117200,0.14727915823459625,0.001,1845,,
,51.78059005737305,,117399,,,117500,0.1311541497707367,0.001,,-43.39313878,100.0
63,52.43113708496094,-39.67576231,117499,100.0,1176,117600,0.1276724934577942,0.001,1852,,
,52.36263656616211,,117899,,,118000,0.10462743043899536,0.001,,-43.77711853999999,100.0
63,,-39.39361194,,100.0,1180,118000,,,1859,,
63,52.090110778808594,-39.654166159999996,118299,100.0,1184,118400,0.10091851651668549,0.001,1862,,
,52.160423278808594,,118399,,,118500,0.12863662838935852,0.001,,-40.31136706000001,100.0
63,52.230247497558594,-39.72151165,118699,100.0,1188,118800,0.14111162722110748,0.001,1869,,
,52.503578186035156,,118899,,,119000,0.11079297214746475,0.001,,-43.61000022000001,100.0
63,52.59825897216797,-40.05395545,119099,100.0,1192,119200,0.12112940102815628,0.001,1876,,
,52.40039825439453,,119399,,,119500,0.15988940000534058,0.001,,-40.622354300000005,100.0
63,52.04159927368164,-40.357834340000004,119499,100.0,1196,119600,0.12403031438589096,0.001,1884,,
,52.52235412597656,,119899,,,120000,0.14598876237869263,0.001,,-42.50162648,100.0
63,,-40.25180857,,100.0,1200,120000,,,1891,,
63,52.22291564941406,-40.14250775,120299,100.0,1204,120400,0.09202435612678528,0.001,1894,,
,52.797786712646484,,120399,,,120500,0.11631913483142853,0.001,,-42.820278040000005,100.0
